"HP4396A REV3.01"
"DATE: Nov 19 2002"



"CHANNEL: 1"
"MEASURE TYPE: S21"
"FORMAT TYPE: LOG MAG"
"NUMBER of POINTS: 201"
"SWEEP TIME:  70 ms"
"SWEEP TYPE: LIN FREQ"
"SOURCE POWER:  0 dBm"
"IF BANDWIDTH:  40 kHz"

"Frequency"	"Data Trace Real"	"Data Trace Imag"
1.000000000000E+07	-1.004513E+02	0.000000E+00
1.095000000000E+07	-8.390437E+01	0.000000E+00
1.190000000000E+07	-8.312164E+01	0.000000E+00
1.285000000000E+07	-8.864471E+01	0.000000E+00
1.380000000000E+07	-9.384468E+01	0.000000E+00
1.475000000000E+07	-8.528391E+01	0.000000E+00
1.570000000000E+07	-9.079339E+01	0.000000E+00
1.665000000000E+07	-1.036703E+02	0.000000E+00
1.760000000000E+07	-8.876700E+01	0.000000E+00
1.855000000000E+07	-9.211735E+01	0.000000E+00
1.950000000000E+07	-9.734413E+01	0.000000E+00
2.045000000000E+07	-9.449451E+01	0.000000E+00
2.140000000000E+07	-9.632905E+01	0.000000E+00
2.235000000000E+07	-9.462547E+01	0.000000E+00
2.330000000000E+07	-9.018546E+01	0.000000E+00
2.425000000000E+07	-8.741573E+01	0.000000E+00
2.520000000000E+07	-9.989249E+01	0.000000E+00
2.615000000000E+07	-9.758694E+01	0.000000E+00
2.710000000000E+07	-8.953783E+01	0.000000E+00
2.805000000000E+07	-7.978693E+01	0.000000E+00
2.900000000000E+07	-7.389621E+01	0.000000E+00
2.995000000000E+07	-6.724596E+01	0.000000E+00
3.090000000000E+07	-5.837014E+01	0.000000E+00
3.185000000000E+07	-4.985817E+01	0.000000E+00
3.280000000000E+07	-4.263658E+01	0.000000E+00
3.375000000000E+07	-3.811219E+01	0.000000E+00
3.470000000000E+07	-3.437410E+01	0.000000E+00
3.565000000000E+07	-2.992266E+01	0.000000E+00
3.660000000000E+07	-2.450910E+01	0.000000E+00
3.755000000000E+07	-1.833242E+01	0.000000E+00
3.850000000000E+07	-1.254319E+01	0.000000E+00
3.945000000000E+07	-9.053637E+00	0.000000E+00
4.040000000000E+07	-6.962497E+00	0.000000E+00
4.135000000000E+07	-5.042279E+00	0.000000E+00
4.230000000000E+07	-3.424061E+00	0.000000E+00
4.325000000000E+07	-2.545629E+00	0.000000E+00
4.420000000000E+07	-2.490025E+00	0.000000E+00
4.515000000000E+07	-2.968312E+00	0.000000E+00
4.610000000000E+07	-3.706663E+00	0.000000E+00
4.705000000000E+07	-4.253866E+00	0.000000E+00
4.800000000000E+07	-4.566735E+00	0.000000E+00
4.895000000000E+07	-4.566575E+00	0.000000E+00
4.990000000000E+07	-4.336029E+00	0.000000E+00
5.085000000000E+07	-3.887220E+00	0.000000E+00
5.180000000000E+07	-3.346955E+00	0.000000E+00
5.275000000000E+07	-2.924244E+00	0.000000E+00
5.370000000000E+07	-2.544893E+00	0.000000E+00
5.465000000000E+07	-2.233503E+00	0.000000E+00
5.560000000000E+07	-2.010390E+00	0.000000E+00
5.655000000000E+07	-1.861637E+00	0.000000E+00
5.750000000000E+07	-1.839844E+00	0.000000E+00
5.845000000000E+07	-2.048820E+00	0.000000E+00
5.940000000000E+07	-2.430663E+00	0.000000E+00
6.035000000000E+07	-2.977937E+00	0.000000E+00
6.130000000000E+07	-3.494098E+00	0.000000E+00
6.225000000000E+07	-3.926745E+00	0.000000E+00
6.320000000000E+07	-4.186776E+00	0.000000E+00
6.415000000000E+07	-4.200153E+00	0.000000E+00
6.510000000000E+07	-3.996080E+00	0.000000E+00
6.605000000000E+07	-3.595765E+00	0.000000E+00
6.700000000000E+07	-3.054754E+00	0.000000E+00
6.795000000000E+07	-2.475176E+00	0.000000E+00
6.890000000000E+07	-2.006727E+00	0.000000E+00
6.985000000000E+07	-1.754187E+00	0.000000E+00
7.080000000000E+07	-1.770271E+00	0.000000E+00
7.175000000000E+07	-2.124698E+00	0.000000E+00
7.270000000000E+07	-2.679883E+00	0.000000E+00
7.365000000000E+07	-3.445824E+00	0.000000E+00
7.460000000000E+07	-4.243001E+00	0.000000E+00
7.555000000000E+07	-4.968855E+00	0.000000E+00
7.650000000000E+07	-5.522553E+00	0.000000E+00
7.745000000000E+07	-5.775899E+00	0.000000E+00
7.840000000000E+07	-6.228122E+00	0.000000E+00
7.935000000000E+07	-7.565982E+00	0.000000E+00
8.030000000000E+07	-1.073184E+01	0.000000E+00
8.125000000000E+07	-1.594214E+01	0.000000E+00
8.220000000000E+07	-2.241230E+01	0.000000E+00
8.315000000000E+07	-2.921135E+01	0.000000E+00
8.410000000000E+07	-3.587909E+01	0.000000E+00
8.505000000000E+07	-4.228661E+01	0.000000E+00
8.600000000000E+07	-4.857884E+01	0.000000E+00
8.695000000000E+07	-5.465333E+01	0.000000E+00
8.790000000000E+07	-6.071176E+01	0.000000E+00
8.885000000000E+07	-6.901980E+01	0.000000E+00
8.980000000000E+07	-7.417793E+01	0.000000E+00
9.075000000000E+07	-8.220887E+01	0.000000E+00
9.170000000000E+07	-9.226619E+01	0.000000E+00
9.265000000000E+07	-1.041093E+02	0.000000E+00
9.360000000000E+07	-1.014291E+02	0.000000E+00
9.455000000000E+07	-9.866054E+01	0.000000E+00
