"HP4396A REV3.01"
"DATE: Nov 19 2002"



"CHANNEL: 1"
"MEASURE TYPE: S21"
"FORMAT TYPE: PHASE"
"NUMBER of POINTS: 201"
"SWEEP TIME:  70 ms"
"SWEEP TYPE: LIN FREQ"
"SOURCE POWER:  0 dBm"
"IF BANDWIDTH:  40 kHz"

"Frequency"	"Data Trace Real"	"Data Trace Imag"
1.000000000000E+07	-1.029116E+02	0.000000E+00
1.095000000000E+07	6.579153E+00	0.000000E+00
1.190000000000E+07	1.263483E+02	0.000000E+00
1.285000000000E+07	7.203617E+00	0.000000E+00
1.380000000000E+07	-8.221664E+00	0.000000E+00
1.475000000000E+07	8.634125E+01	0.000000E+00
1.570000000000E+07	-2.711846E+00	0.000000E+00
1.665000000000E+07	-1.698146E+02	0.000000E+00
1.760000000000E+07	5.083131E+01	0.000000E+00
1.855000000000E+07	-8.775748E+01	0.000000E+00
1.950000000000E+07	-1.433063E+02	0.000000E+00
2.045000000000E+07	-9.250919E+00	0.000000E+00
2.140000000000E+07	9.309044E+01	0.000000E+00
2.235000000000E+07	2.924257E+01	0.000000E+00
2.330000000000E+07	-1.518462E+02	0.000000E+00
2.425000000000E+07	4.964564E-01	0.000000E+00
2.520000000000E+07	9.664605E+01	0.000000E+00
2.615000000000E+07	5.529588E+01	0.000000E+00
2.710000000000E+07	2.338542E+01	0.000000E+00
2.805000000000E+07	5.965532E+01	0.000000E+00
2.900000000000E+07	5.686448E+01	0.000000E+00
2.995000000000E+07	4.437548E+01	0.000000E+00
3.090000000000E+07	1.988987E+01	0.000000E+00
3.185000000000E+07	-1.173962E+01	0.000000E+00
3.280000000000E+07	-5.630307E+01	0.000000E+00
3.375000000000E+07	-1.057657E+02	0.000000E+00
3.470000000000E+07	-1.442361E+02	0.000000E+00
3.565000000000E+07	-1.753548E+02	0.000000E+00
3.660000000000E+07	1.524489E+02	0.000000E+00
3.755000000000E+07	1.129521E+02	0.000000E+00
3.850000000000E+07	6.088109E+01	0.000000E+00
3.945000000000E+07	4.135065E+00	0.000000E+00
4.040000000000E+07	-4.565839E+01	0.000000E+00
4.135000000000E+07	-9.210108E+01	0.000000E+00
4.230000000000E+07	-1.391003E+02	0.000000E+00
4.325000000000E+07	1.736403E+02	0.000000E+00
4.420000000000E+07	1.290395E+02	0.000000E+00
4.515000000000E+07	8.846424E+01	0.000000E+00
4.610000000000E+07	5.307604E+01	0.000000E+00
4.705000000000E+07	2.199976E+01	0.000000E+00
4.800000000000E+07	-6.363727E+00	0.000000E+00
4.895000000000E+07	-3.312891E+01	0.000000E+00
4.990000000000E+07	-5.955885E+01	0.000000E+00
5.085000000000E+07	-8.623757E+01	0.000000E+00
5.180000000000E+07	-1.138496E+02	0.000000E+00
5.275000000000E+07	-1.416733E+02	0.000000E+00
5.370000000000E+07	-1.698507E+02	0.000000E+00
5.465000000000E+07	1.620676E+02	0.000000E+00
5.560000000000E+07	1.335105E+02	0.000000E+00
5.655000000000E+07	1.051140E+02	0.000000E+00
5.750000000000E+07	7.619486E+01	0.000000E+00
5.845000000000E+07	4.747432E+01	0.000000E+00
5.940000000000E+07	1.992251E+01	0.000000E+00
6.035000000000E+07	-6.086451E+00	0.000000E+00
6.130000000000E+07	-3.014088E+01	0.000000E+00
6.225000000000E+07	-5.284314E+01	0.000000E+00
6.320000000000E+07	-7.474673E+01	0.000000E+00
6.415000000000E+07	-9.623252E+01	0.000000E+00
6.510000000000E+07	-1.182240E+02	0.000000E+00
6.605000000000E+07	-1.406859E+02	0.000000E+00
6.700000000000E+07	-1.647756E+02	0.000000E+00
6.795000000000E+07	1.692672E+02	0.000000E+00
6.890000000000E+07	1.407924E+02	0.000000E+00
6.985000000000E+07	1.102124E+02	0.000000E+00
7.080000000000E+07	7.813561E+01	0.000000E+00
7.175000000000E+07	4.522735E+01	0.000000E+00
7.270000000000E+07	1.207437E+01	0.000000E+00
7.365000000000E+07	-2.022830E+01	0.000000E+00
7.460000000000E+07	-5.192498E+01	0.000000E+00
7.555000000000E+07	-8.304004E+01	0.000000E+00
7.650000000000E+07	-1.145732E+02	0.000000E+00
7.745000000000E+07	-1.487219E+02	0.000000E+00
7.840000000000E+07	1.720778E+02	0.000000E+00
7.935000000000E+07	1.250512E+02	0.000000E+00
8.030000000000E+07	7.120432E+01	0.000000E+00
8.125000000000E+07	1.626003E+01	0.000000E+00
8.220000000000E+07	-3.041304E+01	0.000000E+00
8.315000000000E+07	-6.633059E+01	0.000000E+00
8.410000000000E+07	-9.309296E+01	0.000000E+00
8.505000000000E+07	-1.138775E+02	0.000000E+00
8.600000000000E+07	-1.315065E+02	0.000000E+00
8.695000000000E+07	-1.445187E+02	0.000000E+00
8.790000000000E+07	-1.566491E+02	0.000000E+00
8.885000000000E+07	-1.648018E+02	0.000000E+00
8.980000000000E+07	-1.724700E+02	0.000000E+00
9.075000000000E+07	-1.637881E+02	0.000000E+00
9.170000000000E+07	-1.461538E+02	0.000000E+00
9.265000000000E+07	1.685523E+02	0.000000E+00
9.360000000000E+07	1.501841E+02	0.000000E+00
9.455000000000E+07	-7.432799E+01	0.000000E+00
9.550000000000E+07	-6.070039E+01	0.000000E+00
9.645000000000E+07	1.035103E+02	0.000000E+00
9.740000000000E+07	5.677823E+00	0.000000E+00
9.835000000000E+07	3.881501E+01	0.000000E+00
9.930000000000E+07	3.992995E+00	0.000000E+00
1.002500000000E+08	-7.974164E-01	0.000000E+00
1.012000000000E+08	7.372975E+01	0.000000E+00
1.021500000000E+08	-3.656157E+00	0.000000E+00
1.031000000000E+08	2.432373E+01	0.000000E+00
1.040500000000E+08	2.839599E+01	0.000000E+00
1.050000000000E+08	1.474918E+01	0.000000E+00
1.059500000000E+08	-5.866479E+01	0.000000E+00
1.069000000000E+08	5.284686E+01	0.000000E+00
1.078500000000E+08	-1.235508E+02	0.000000E+00
1.088000000000E+08	-5.751717E+01	0.000000E+00
1.097500000000E+08	-1.129647E+02	0.000000E+00
1.107000000000E+08	-8.036698E+01	0.000000E+00
